sector, block, dbn, mpv, mpv_err, ch0_mpv, ch0_mpv_err, ch1_mpv, ch1_mpv_err, ch2_mpv, ch2_mpv_err, ch3_mpv, ch3_mpv_err
45, 22, 4371, 339.289506, 5.673132, 334.732950, 5.673885, 346.489152, 5.885214, 340.869305, 5.929294, 335.066618, 5.204136
45, 23, 4364, 299.409827, 6.306165, 311.425355, 10.060929, 310.212931, 5.230326, 306.320216, 5.361234, 269.680804, 4.572171
45, 24, 4354, 328.386235, 5.434691, , , , , 316.114186, 5.201065, 340.658285, 5.668317
45, 25, 4430, 330.258139, 6.588181, 326.474767, 5.521343, 334.041511, 7.655018, , , , 
45, 26, 4428, 285.441646, 6.145031, 283.509823, 9.664503, 297.505339, 4.604535, 252.681614, 6.514165, 308.069809, 3.796922
45, 27, 4425, 314.800037, 5.886777, 316.102131, 5.703481, 313.320298, 4.922678, 303.013189, 7.129715, 326.764531, 5.791236
45, 28, 4423, 287.191592, 6.074838, , , , , 280.111871, 4.397794, 294.271314, 7.751881
45, 29, 5631, 299.852065, 5.809921, 300.420957, 5.998414, 299.283173, 5.621428, , , , 
45, 30, 4495, 315.539343, 6.008925, 316.095039, 6.217062, 327.352357, 6.684621, 299.534974, 5.690626, 319.175001, 5.443392
45, 31, 4493, 289.239574, 6.886846, 281.377575, 10.951232, 283.172332, 4.201264, 274.680924, 6.808262, 317.727466, 5.586627
45, 32, 4474, 334.766520, 5.735667, , , , , 336.459534, 6.715778, 333.073505, 4.755555
45, 33, 5570, 291.285649, 5.411912, 283.580007, 5.720903, 298.991291, 5.102922, , , , 
45, 34, 5558, 304.116731, 5.011274, 278.500257, 6.635417, 315.250260, 3.631510, 311.661906, 4.684577, 311.054499, 5.093593
45, 35, 5545, 310.300848, 5.238511, 306.523162, 5.492573, 316.224602, 4.148899, 288.564764, 6.263989, 329.890862, 5.048583
45, 36, 4544, 285.885037, 6.380116, , , , , 300.661917, 5.569201, 271.108157, 7.191030
45, 37, 5516, 274.614125, 5.364968, 267.722811, 6.137980, 281.505439, 4.591956, , , , 
45, 38, 4594, 275.563681, 5.306661, 266.373199, 5.906088, 270.264984, 5.235670, 277.504789, 4.583518, 288.111752, 5.501369
45, 39, 4587, 272.460275, 5.129838, 268.139234, 4.004774, 262.194111, 5.365702, 287.632997, 4.862708, 271.874756, 6.286166
45, 40, 4578, 292.278462, 4.854728, , , , , 291.612382, 5.327931, 292.944542, 4.381525
45, 41, 5431, 280.125346, 5.711777, 279.537405, 4.221004, 280.713286, 7.202551, , , , 
45, 42, 4659, 290.159863, 5.427149, 259.767754, 8.169860, 317.032108, 4.854992, 269.007185, 4.082826, 314.832405, 4.600917
45, 43, 4651, 263.091608, 5.775262, 261.730142, 5.601366, 262.200813, 4.034919, 252.742042, 6.921503, 275.693433, 6.543259
45, 44, 4627, 306.700817, 8.714835, , , , , 337.428083, 9.158737, 275.973551, 8.270933
45, 45, 5419, 318.286416, 5.816049, 326.401413, 5.496261, 310.171419, 6.135837, , , , 
45, 46, 5410, 341.995993, 5.727958, 330.485340, 6.041171, 342.349963, 4.990100, 350.515971, 6.191458, 344.632697, 5.689104
45, 47, 5384, 345.194484, 5.022664, 332.656030, 4.703333, 330.364304, 5.203945, 355.273809, 5.531873, 362.483791, 4.651504
45, 48, 4728, 320.079594, 5.523607, , , , , 315.128821, 4.849802, 325.030368, 6.197413
45, 49, 5344, 276.815470, 4.512291, 269.949934, 3.993437, 283.681007, 5.031144, , , , 
45, 50, 5334, 319.002359, 4.793678, 310.177858, 4.730480, 309.627325, 4.232021, 333.997949, 5.827566, 322.206305, 4.384643
45, 51, 5327, 358.900094, 5.324821, 354.376012, 4.915279, 361.624357, 5.222508, 349.271824, 5.731269, 370.328181, 5.430229
45, 52, 4768, 353.699368, 6.809361, , , , , 346.650058, 5.890546, 360.748679, 7.728175
45, 53, 5298, 340.728335, 5.155309, 330.077516, 5.675841, 351.379154, 4.634776, , , , 
45, 54, 5239, 306.167701, 5.591569, 303.342150, 4.922628, 310.959387, 3.602256, 307.739555, 5.148576, 302.629714, 8.692814
45, 55, 4831, 311.328240, 6.003410, 321.665517, 6.510566, 320.080674, 5.436457, 301.742442, 6.050533, 301.824327, 6.016084
45, 56, 4793, 340.063977, 4.929620, , , , , 350.377818, 5.110855, 329.750137, 4.748384
45, 57, 5257, 290.413717, 5.155979, 297.228243, 4.557733, 283.599191, 5.754225, , , , 
45, 58, 5247, 357.817513, 6.193263, 350.660179, 6.886037, 363.287143, 6.510826, 359.590421, 4.944289, 357.732310, 6.431900
45, 59, 5241, 335.115619, 4.629328, 335.199356, 2.992978, 337.149580, 4.705231, 337.313319, 5.679352, 330.800220, 5.139753
45, 60, 5228, 328.878346, 4.868472, , , , , 328.821000, 4.742376, 328.935693, 4.994569
45, 61, 5229, 333.553963, 6.897637, 343.286842, 5.240904, 323.821084, 8.554370, , , , 
45, 62, 5227, 308.055770, 4.701173, 320.316072, 4.942483, 310.307260, 4.577583, 279.864939, 4.770072, 321.734809, 4.514553
45, 63, 5210, 366.629192, 4.927775, 357.655833, 5.121687, 386.689294, 4.984536, 369.408902, 4.566868, 352.762738, 5.038010
45, 64, 5205, 327.796210, 5.139676, , , , , 320.457464, 5.208636, 335.134956, 5.070717
45, 65, 5169, 326.407769, 4.754667, 315.871798, 4.332260, 336.943740, 5.177074, , , , 
45, 66, 5157, 375.010185, 6.433737, 357.875384, 7.832990, 391.597141, 5.296132, 363.044171, 5.789991, 387.524045, 6.815837
45, 67, 5152, 310.108903, 5.178936, 313.181697, 4.799741, 309.608960, 4.804462, 304.355302, 6.752211, 313.289651, 4.359331
45, 68, 5010, 350.705476, 5.765050, , , , , 341.807000, 6.282675, 359.603951, 5.247425
45, 69, 5073, 328.134826, 4.224316, 340.471469, 4.472065, 315.798183, 3.976567, , , , 
45, 70, 5069, 352.334787, 5.519607, 360.993976, 7.590689, 344.894669, 4.597389, 374.777279, 5.051892, 328.673223, 4.838457
45, 71, 5059, 291.509327, 4.510752, 277.810308, 3.985888, 300.979882, 4.200017, 283.311037, 5.601181, 303.936081, 4.255922
45, 72, 5032, 352.541641, 5.303255, , , , , 351.337507, 5.568992, 353.745775, 5.037518
45, 73, C99, 352.756513, 4.629174, 363.522908, 4.611028, 341.990118, 4.647321, , , , 
45, 74, C97, 380.639247, 5.579437, 383.576788, 5.930636, 359.143733, 4.724231, 403.961840, 5.879431, 375.874627, 5.783449
45, 75, C89, 361.502832, 4.871079, 376.852189, 5.889863, 367.856886, 4.606147, 350.303196, 4.375732, 350.999057, 4.612576
45, 76, C88, 353.421287, 4.624892, , , , , 349.558230, 4.340081, 357.284344, 4.909703
45, 77, F833, 331.326134, 4.412875, 315.184618, 4.373412, 347.467650, 4.452339, , , , 
45, 78, F832, 357.412789, 5.310385, 353.099716, 6.345158, 342.917916, 4.911311, 381.957701, 4.890794, 351.675822, 5.094278
45, 79, F831, 327.413431, 5.183463, 331.540221, 4.438774, 355.613605, 5.267078, 345.267738, 4.736973, 277.232161, 6.291027
45, 80, F810, 378.477046, 5.999210, , , , , 370.341198, 6.520514, 386.612893, 5.477907
45, 81, F816, 387.492619, 7.282567, 405.530821, 5.548870, 369.454416, 9.016263, , , , 
45, 82, F743, 378.022986, 6.286116, 418.468612, 6.145772, 249.372223, 6.286980, 431.849377, 5.734798, 412.401731, 6.976916
45, 83, F786, 372.993032, 5.875228, 351.282003, 4.789048, 368.218181, 5.651300, 389.803960, 5.575073, 382.667985, 7.485493
45, 84, F748, 380.652722, 5.737394, , , , , 407.373470, 4.983010, 353.931974, 6.491778
45, 85, F798, 377.006657, 6.964561, 387.427776, 5.370261, 366.585537, 8.558861, , , , 
45, 86, F797, 403.896254, 7.034695, 416.374210, 6.583446, 396.323564, 6.554721, 408.317043, 8.314426, 394.570201, 6.686189
45, 87, F795, 373.947936, 6.070715, 368.300128, 6.537885, 388.267582, 7.204211, 397.388188, 4.756482, 341.835845, 5.784281
45, 88, F794, 369.105103, 7.875771, , , , , 365.384500, 6.898936, 372.825706, 8.852606
45, 89, C115, 337.140123, 12.886148, 390.427397, 6.084314, 283.852849, 19.687982, , , , 
45, 90, C113, 395.600999, 13.697957, 373.261432, 9.974603, 373.143213, 10.902328, 420.281847, 11.851472, 415.717503, 22.063425
45, 91, C95, 391.208909, 8.080850, 393.616055, 8.269995, 376.955928, 9.857737, 399.136242, 7.979872, 395.127410, 6.215794
45, 92, C94, 385.740176, 8.116619, , , , , 375.337759, 7.505334, 396.142593, 8.727904
45, 93, C188, 257.324637, 12.340939, 257.324637, 12.340939, , , , , , 
45, 94, C170, 401.125708, 16.122866, 357.844582, 15.895353, , , 444.406834, 16.350378, , 
45, 95, C152, 314.856025, 19.114378, 360.594850, 21.939100, , , 269.117200, 16.289656, , 
45, 96, C129, 258.774391, 16.377898, , , , , 258.774391, 16.377898, , 
46, 1, 2258, 394.468094, 19.047000, , , 394.468094, 19.047000, , , , 
46, 2, 2322, 302.013155, 14.877067, , , 312.384545, 15.241892, , , 291.641765, 14.512243
46, 3, 2333, 357.879905, 17.407631, , , 331.385959, 19.516025, , , 384.373850, 15.299236
46, 4, 2341, 348.114576, 20.786098, , , , , , , 348.114576, 20.786098
46, 5, 2346, 309.831859, 11.335519, 292.271458, 15.402318, 327.392259, 7.268721, , , , 
46, 6, 2351, 349.403473, 10.377496, 351.892905, 12.304054, 336.830109, 9.206724, 353.156572, 9.348260, 355.734306, 10.650948
46, 7, 2360, 351.876090, 12.090013, 357.276493, 9.333002, 388.257851, 10.485349, 323.968556, 16.573350, 338.001459, 11.968351
46, 8, 2363, 378.474393, 10.631411, , , , , 364.286183, 13.275558, 392.662603, 7.987263
46, 9, 2374, 383.471695, 7.206077, 369.063008, 7.772166, 397.880382, 6.639988, , , , 
46, 10, 2415, 361.829269, 6.615414, 353.919192, 7.948145, 342.842350, 5.358330, 377.247908, 7.098259, 373.307627, 6.056922
46, 11, 2431, 363.154001, 7.137345, 348.580053, 6.431470, 371.375730, 6.863197, 355.275957, 7.485522, 377.384264, 7.769190
46, 12, 2585, 347.981173, 6.362704, , , , , 344.260256, 7.535431, 351.702089, 5.189976
46, 13, 4211, 339.894160, 5.731850, 337.668263, 6.323724, 342.120058, 5.139975, , , , 
46, 14, 4220, 316.551558, 5.389217, 307.496843, 5.294657, 318.741884, 4.237042, 299.400309, 6.671540, 340.567198, 5.353628
46, 15, 4229, 349.664157, 5.842119, 368.805762, 6.978339, 332.836400, 4.729922, 356.459093, 5.677818, 340.555373, 5.982395
46, 16, 4232, 324.545409, 6.092634, , , , , 317.961739, 5.834118, 331.129080, 6.351150
46, 17, 4290, 307.418832, 4.549587, 307.898345, 4.513677, 306.939319, 4.585498, , , , 
46, 18, 4298, 310.076197, 5.321954, 302.246653, 4.736585, 313.269050, 4.595195, 310.746388, 6.512331, 314.042696, 5.443705
46, 19, 4315, 320.442387, 5.952011, 278.608025, 7.758732, 333.371223, 4.444476, 328.809739, 6.053427, 340.980564, 5.551410
46, 20, 4316, 346.695212, 6.342295, , , , , 351.610898, 7.967307, 341.779525, 4.717283
46, 21, 5725, 351.459165, 4.722357, 347.714734, 5.275920, 355.203596, 4.168794, , , , 
46, 22, 5731, 348.771694, 5.026498, 345.312827, 4.952163, 349.875310, 4.763937, 348.468335, 5.466316, 351.430304, 4.923575
46, 23, 5740, 363.702995, 5.452396, 366.929603, 5.445654, 375.931491, 6.562245, 349.451020, 5.433458, 362.499865, 4.368227
46, 24, 5751, 328.690563, 6.771512, , , , , 346.861783, 8.737820, 310.519343, 4.805204
46, 25, 4011, 342.332800, 4.420021, 334.688396, 4.657166, 349.977203, 4.182877, , , , 
46, 26, 4016, 367.979079, 4.999155, 383.522519, 4.811768, 384.784120, 5.498025, 361.848660, 4.965815, 341.761017, 4.721011
46, 27, 4398, 340.317507, 4.621227, 312.729810, 5.485903, 324.440450, 4.374463, 359.111198, 3.326572, 364.988570, 5.297969
46, 28, 5693, 373.603339, 4.185129, , , , , 362.806299, 4.470367, 384.400379, 3.899891
46, 29, 5602, 338.351662, 4.593771, 338.768243, 4.388211, 337.935081, 4.799331, , , , 
46, 30, 5606, 364.287510, 5.410375, 343.580759, 4.397651, 346.136682, 4.910930, 380.364626, 6.678160, 387.067975, 5.654758
46, 31, 5616, 356.941725, 5.006263, 360.456038, 5.685837, 352.814285, 4.753192, 365.455856, 5.347941, 349.040724, 4.238079
46, 32, 5636, 352.791022, 5.376125, , , , , 360.682998, 6.226956, 344.899046, 4.525295
46, 33, 4524, 248.989775, 3.559965, 259.818953, 3.579140, 238.160596, 3.540790, , , , 
46, 34, 5576, 343.960331, 5.097292, 333.686211, 4.239999, 337.340802, 4.741729, 362.133645, 4.920761, 342.680667, 6.486678
46, 35, 5584, 323.044627, 4.517126, 335.342902, 5.227648, 319.965634, 4.356386, 347.135520, 4.453074, 289.734452, 4.031395
46, 36, 5586, 373.522627, 6.159017, , , , , 371.772784, 7.715811, 375.272470, 4.602223
46, 37, 4583, 343.153025, 4.164246, 335.166077, 4.580510, 351.139974, 3.747982, , , , 
46, 38, 4610, 329.316881, 4.366482, 311.704766, 4.978034, 314.896621, 3.936288, 343.356544, 4.513576, 347.309593, 4.038030
46, 39, 4612, 358.012580, 4.206779, 349.287949, 4.307184, 371.920351, 4.202841, 337.311620, 4.514831, 373.530400, 3.802258
46, 40, 5532, 306.742880, 3.765884, , , , , 315.031555, 4.215841, 298.454205, 3.315927
46, 41, 4621, 310.840552, 3.730726, 318.384717, 4.035738, 303.296387, 3.425715, , , , 
46, 42, 4643, 342.935418, 4.238257, 331.181226, 4.463976, 340.648168, 3.386426, 356.417411, 5.052642, 343.494868, 4.049983
46, 43, 4644, 301.001564, 4.314026, 302.329477, 4.806880, 308.487184, 3.742918, 298.339870, 4.030517, 294.849727, 4.675791
46, 44, 4648, 322.113342, 4.292071, , , , , 308.922556, 4.315472, 335.304128, 4.268670
46, 45, 4710, 357.066907, 4.434314, 352.487964, 4.717901, 361.645850, 4.150727, , , , 
46, 46, 4712, 321.124622, 4.257512, 314.170757, 3.747999, 322.124627, 4.117244, 318.463266, 5.356078, 329.739836, 3.808726
46, 47, 4722, 325.273676, 4.527844, 347.147753, 4.719234, 330.313410, 3.998478, 307.688676, 4.519615, 315.944865, 4.874051
46, 48, 4725, 314.397473, 4.025549, , , , , 311.850453, 3.949954, 316.944493, 4.101144
46, 49, 4787, 341.089007, 4.932909, 333.952360, 4.974318, 348.225653, 4.891501, , , , 
46, 50, 5331, 337.877554, 4.050581, 326.767408, 3.995165, 338.539839, 3.870498, 344.713702, 4.344366, 341.489266, 3.992297
46, 51, 5340, 361.386600, 4.471858, 358.823490, 4.475318, 383.102536, 4.344771, 352.694938, 4.725645, 350.925438, 4.341696
46, 52, 5341, 302.074733, 4.066608, , , , , 312.491945, 4.607548, 291.657521, 3.525667
46, 53, 4811, 311.281928, 4.056657, 307.773417, 3.960345, 314.790438, 4.152969, , , , 
46, 54, 4816, 326.207465, 4.763189, 329.886586, 4.246716, 332.796801, 5.106182, 335.447316, 4.593303, 306.699156, 5.106555
46, 55, 4837, 371.611883, 4.898545, 398.677320, 4.717733, 378.111944, 4.901759, 371.807275, 5.838603, 337.850992, 4.136085
46, 56, 4841, 326.737535, 3.642899, , , , , 329.504903, 4.075949, 323.970167, 3.209848
46, 57, 4879, 308.633291, 3.475955, 301.575093, 3.572634, 315.691490, 3.379275, , , , 
46, 58, 4880, 348.829723, 4.542515, 331.342723, 4.123406, 369.773266, 5.760715, 351.137617, 4.233372, 343.065286, 4.052568
46, 59, 5233, 328.236656, 4.013498, 329.808068, 4.949615, 345.961781, 3.558127, 305.591644, 3.851504, 331.585132, 3.694745
46, 60, 5260, 326.261273, 4.494260, , , , , 313.382155, 4.591038, 339.140391, 4.397481
46, 61, 5185, 324.650821, 4.110176, 333.832865, 4.218703, 315.468778, 4.001649, , , , 
46, 62, 5187, 324.639817, 4.497384, 324.630351, 4.963721, 330.012903, 4.771485, 326.726060, 4.271363, 317.189956, 3.982969
46, 63, 5191, 292.353402, 4.472022, 316.939108, 4.798510, 321.649721, 4.631242, 252.058732, 4.740711, 278.766046, 3.717624
46, 64, 5211, 310.499621, 3.385792, , , , , 316.127744, 3.684808, 304.871498, 3.086775
46, 65, 4993, 343.924095, 4.253916, 335.463065, 4.302446, 352.385126, 4.205386, , , , 
46, 66, 5003, 362.715542, 4.090950, 356.649856, 3.917096, 355.201181, 3.774218, 390.392400, 4.739481, 348.618731, 3.933003
46, 67, 5136, 338.438654, 4.213617, 359.454409, 4.416211, 352.426806, 4.478356, 328.863419, 3.844516, 313.009983, 4.115383
46, 68, 5154, 322.667988, 3.723566, , , , , 331.987598, 3.631500, 313.348377, 3.815631
46, 69, 5076, 305.926970, 3.498234, 319.203403, 3.736127, 292.650537, 3.260341, , , , 
46, 70, 5081, 339.004753, 4.048407, 331.590068, 3.797100, 325.774852, 3.518039, 380.363797, 4.856685, 318.290295, 4.021804
46, 71, 5097, 372.528777, 4.599164, 386.483948, 5.082732, 369.849678, 4.339621, 372.177183, 5.094665, 361.604299, 3.879639
46, 72, 5098, 367.318357, 4.230043, , , , , 382.489934, 4.291755, 352.146780, 4.168331
46, 73, C87, 398.019065, 3.997578, 407.790219, 3.586157, 388.247911, 4.408998, , , , 
46, 74, C98, 412.443905, 4.385702, 426.461637, 4.169208, 412.625930, 4.473427, 428.080594, 4.437381, 382.607460, 4.462792
46, 75, C100, 381.977745, 4.302135, 402.078277, 4.078774, 349.061738, 4.351679, 426.515045, 4.197897, 350.255918, 4.580190
46, 76, C101, 352.408606, 3.823015, , , , , 364.449392, 3.436193, 340.367819, 4.209838
46, 77, F733, 357.108535, 4.088459, 374.028548, 3.813409, 340.188522, 4.363509, , , , 
46, 78, F739, 408.519344, 4.544936, 438.619895, 4.748869, 407.258264, 5.042015, 392.250368, 4.227209, 395.948849, 4.161652
46, 79, F778, 384.340751, 4.497877, 405.394250, 5.203389, 396.220902, 4.760328, 400.910925, 4.312738, 334.836925, 3.715053
46, 80, F806, 375.798111, 4.796292, , , , , 374.632000, 4.455889, 376.964222, 5.136695
46, 81, F706, 390.141629, 5.004152, 423.317886, 4.974476, 356.965371, 5.033828, , , , 
46, 82, F707, 390.182540, 4.702170, 418.540487, 4.685861, 382.560174, 4.557377, 392.795962, 4.525661, 366.833537, 5.039780
46, 83, F784, 401.429841, 4.821171, 412.488192, 5.248618, 400.058333, 5.168861, 422.371474, 4.131650, 370.801364, 4.735553
46, 84, F790, 376.415303, 4.626749, , , , , 385.787694, 5.008981, 367.042912, 4.244517
46, 85, F758, 356.036726, 4.564534, 385.269381, 4.770189, 326.804072, 4.358880, , , , 
46, 86, F796, 406.151402, 5.976678, 428.664765, 6.950052, 405.392107, 6.381221, 414.490130, 4.983108, 376.058605, 5.592331
46, 87, F799, 385.202798, 5.284186, 400.289637, 4.999732, 375.274388, 6.454958, 404.944544, 4.621240, 360.302624, 5.060815
46, 88, F800, 361.512696, 4.751433, , , , , 391.243535, 5.019758, 331.781858, 4.483108
46, 89, C80, 393.774217, 10.935098, 385.377610, 6.347098, 402.170824, 15.523098, , , , 
46, 90, C90, 357.602011, 7.537118, 382.182615, 7.472446, 346.842949, 8.242523, 367.532623, 6.956655, 333.849857, 7.476846
46, 91, C92, 309.822191, 6.471908, 326.332523, 4.648111, 284.312653, 6.990957, 344.827418, 5.714293, 283.816169, 8.534269
46, 92, C93, 400.614853, 6.549504, , , , , 408.835482, 6.486598, 392.394224, 6.612410
46, 93, C146, 342.667787, 27.167944, 342.667787, 27.167944, , , , , , 
46, 94, C151, 275.912626, 9.633915, 325.713490, 10.630470, , , 226.111762, 8.637359, , 
46, 95, C158, 397.814253, 11.273736, 418.677647, 9.575847, , , 376.950859, 12.971625, , 
46, 96, C174, 214.000481, 10.264045, , , , , 214.000481, 10.264045, , 
47, 1, 2273, 296.003213, 20.842213, , , 296.003213, 20.842213, , , , 
47, 2, 2254, 295.059218, 13.786591, , , 252.424727, 14.269168, , , 337.693710, 13.304013
47, 3, 2251, 295.129441, 15.382276, , , 251.432208, 15.464029, , , 338.826675, 15.300523
47, 4, 2300, 315.423488, 20.253870, , , , , , , 315.423488, 20.253870
47, 5, 2329, 341.416133, 6.998538, 326.128630, 6.609861, 356.703635, 7.387215, , , , 
47, 6, 2325, 349.101740, 7.488163, 334.093752, 7.217004, 339.245869, 7.218022, 361.187628, 9.421075, 361.879709, 6.096552
47, 7, 2306, 305.307865, 7.493498, 290.862803, 7.714065, 300.549346, 8.199303, 318.549225, 7.283448, 311.270087, 6.777174
47, 8, 2305, 341.103517, 7.533564, , , , , 336.665385, 7.621001, 345.541649, 7.446127
47, 9, 2376, 311.142910, 5.198337, 298.190336, 5.739077, 324.095485, 4.657597, , , , 
47, 10, 2375, 320.362944, 5.112816, 311.165986, 6.312576, 318.600527, 4.405314, 314.861761, 4.114061, 336.823499, 5.619312
47, 11, 2343, 335.556290, 6.055511, 318.491735, 5.063379, 327.329586, 5.748691, 341.989166, 6.667872, 354.414672, 6.742102
47, 12, 2330, 319.623503, 6.016773, , , , , 311.085379, 6.786616, 328.161628, 5.246930
47, 13, 4249, 269.051397, 4.505048, 273.953136, 4.140125, 264.149657, 4.869971, , , , 
47, 14, 4233, 315.799338, 5.342475, 339.583151, 5.882199, 299.559952, 4.743735, 305.034537, 5.315251, 319.019710, 5.428714
47, 15, 4242, 305.839871, 4.680841, 311.004771, 4.971322, 307.396708, 4.383092, 291.619826, 4.822757, 313.338179, 4.546192
47, 16, 4205, 316.928399, 4.489123, , , , , 319.850488, 5.218511, 314.006310, 3.759735
47, 17, 5796, 292.138607, 5.025750, 287.745666, 4.827843, 296.531548, 5.223656, , , , 
47, 18, 5783, 299.302957, 5.258226, 279.050563, 5.597242, 295.756830, 4.516813, 309.403669, 5.586237, 313.000769, 5.332612
47, 19, 5768, 298.919138, 5.035471, 287.342415, 5.902742, 277.867162, 4.616983, 311.160660, 4.792013, 319.306316, 4.830145
47, 20, 5767, 287.934384, 6.090613, , , , , 274.374311, 7.951339, 301.494457, 4.229887
47, 21, 5752, 292.992845, 4.549483, 276.500550, 4.802265, 309.485140, 4.296701, , , , 
47, 22, 5750, 304.703277, 6.442139, 291.006695, 5.120697, 295.065282, 6.291746, 298.182594, 6.644057, 334.558537, 7.712055
47, 23, 5749, 317.329742, 4.703731, 299.649072, 4.385975, 311.834299, 4.780534, 324.358670, 4.658418, 333.476928, 4.990000
47, 24, 5736, 320.594203, 5.504201, , , , , 312.836051, 5.316020, 328.352355, 5.692381
47, 25, 4422, 289.223652, 4.597637, 275.543531, 4.112547, 302.903773, 5.082727, , , , 
47, 26, 4407, 280.985008, 5.196859, 262.081195, 4.359342, 261.291282, 5.967439, 313.993349, 6.003190, 286.574205, 4.457464
47, 27, 4395, 303.726211, 5.344557, 283.426517, 6.996201, 299.290763, 4.477812, 301.906889, 4.548195, 330.280673, 5.356022
47, 28, 4018, 327.120300, 5.348335, , , , , 317.836232, 6.417765, 336.404368, 4.278904
47, 29, 5625, 335.255727, 5.277463, 334.517229, 5.398969, 335.994226, 5.155956, , , , 
47, 30, 4503, 299.170635, 5.705704, 290.673831, 6.827792, 321.012065, 5.185300, 284.039420, 5.468254, 300.957225, 5.341472
47, 31, 4499, 315.962534, 4.513689, 307.415125, 4.173865, 323.116347, 4.579138, 313.517609, 4.552566, 319.801056, 4.749186
47, 32, 3964, 324.443422, 6.169913, , , , , 318.720267, 7.745954, 330.166577, 4.593873
47, 33, 5583, 301.758893, 3.730216, 304.999643, 3.710201, 298.518143, 3.750232, , , , 
47, 34, 4557, 328.321049, 4.593942, 314.736402, 4.276832, 332.476572, 5.086291, 324.406613, 4.452871, 341.664610, 4.559775
47, 35, 4548, 326.474965, 4.667681, 324.667982, 5.854677, 329.704530, 4.156390, 322.889065, 4.343309, 328.638282, 4.316348
47, 36, 4525, 324.640535, 4.807086, , , , , 321.084492, 4.680635, 328.196577, 4.933537
47, 37, 5505, 312.402166, 4.527220, 300.003882, 4.809679, 324.800451, 4.244762, , , , 
47, 38, 4595, 298.857383, 4.533104, 280.898594, 4.691155, 311.553676, 4.190073, 283.422475, 4.343570, 319.554788, 4.907618
47, 39, 4574, 290.911400, 4.617729, 242.121286, 4.656322, 311.570094, 5.062890, 311.112982, 4.706726, 298.841236, 4.044979
47, 40, 4581, 297.575555, 4.411400, , , , , 284.627762, 4.201056, 310.523348, 4.621743
47, 41, 4669, 298.689453, 4.056765, 294.587387, 4.047518, 302.791519, 4.066012, , , , 
47, 42, 4668, 313.789876, 4.445181, 307.335508, 4.675676, 311.250845, 3.530467, 314.673211, 4.645936, 321.899939, 4.928646
47, 43, 4647, 310.304262, 4.158577, 318.547016, 3.858236, 304.448004, 4.228888, 302.050118, 4.760744, 316.171908, 3.786439
47, 44, 4633, 283.302569, 4.107118, , , , , 273.485019, 3.960157, 293.120118, 4.254079
47, 45, 5405, 285.982126, 4.216733, 299.777566, 6.060965, 272.186685, 2.372502, , , , 
47, 46, 4686, 301.972205, 3.667035, 302.295889, 4.234984, 291.812609, 2.176048, 309.434523, 4.285981, 304.345800, 3.971129
47, 47, 4729, 290.390605, 4.266102, 279.491226, 3.530043, 287.003085, 4.179105, 274.771679, 5.116522, 320.296432, 4.238736
47, 48, 4716, 307.599043, 4.572720, , , , , 304.763387, 4.500434, 310.434698, 4.645006
47, 49, 5368, 323.464919, 4.497414, 312.010116, 4.773167, 334.919721, 4.221662, , , , 
47, 50, 5366, 329.061669, 4.160601, 318.986490, 4.061540, 329.128574, 3.835947, 337.301821, 4.656458, 330.829793, 4.088460
47, 51, 5355, 348.387464, 4.259268, 342.223487, 3.586172, 360.087445, 4.814146, 340.247982, 4.182566, 350.990942, 4.454189
47, 52, 5351, 320.608717, 4.322074, , , , , 320.223837, 4.749427, 320.993597, 3.894722
47, 53, 4842, 340.328402, 4.159796, 349.081844, 4.337003, 331.574960, 3.982589, , , , 
47, 54, 4817, 345.404953, 4.551174, 347.914556, 4.801070, 349.869953, 4.813761, 340.190452, 4.519445, 343.644850, 4.070421
47, 55, 4810, 293.659260, 4.499488, 302.059451, 3.531929, 280.794338, 4.946772, 287.076554, 5.398428, 304.706697, 4.120825
47, 56, 4801, 308.259408, 4.789452, , , , , 302.243241, 5.463980, 314.275575, 4.114925
47, 57, 5246, 319.229141, 4.746667, 325.540933, 5.182148, 312.917349, 4.311185, , , , 
47, 58, 4886, 319.124109, 4.544320, 319.209802, 4.748971, 334.047025, 5.121294, 298.418487, 4.410404, 324.821121, 3.896610
47, 59, 4877, 299.210581, 4.510439, 317.837324, 3.958955, 300.184206, 5.273018, 280.212565, 4.744308, 298.608228, 4.065476
47, 60, 4875, 298.693248, 4.746466, , , , , 304.144811, 5.262252, 293.241686, 4.230679
47, 61, 5220, 325.802032, 4.807218, 342.397505, 4.574311, 309.206558, 5.040125, , , , 
47, 62, 5202, 313.587762, 4.125334, 334.078371, 4.028949, 312.908570, 2.931367, 297.014510, 5.011716, 310.349599, 4.529303
47, 63, 5193, 343.101863, 4.474300, 353.984595, 5.462582, 328.568360, 4.094126, 344.338463, 4.191670, 345.516034, 4.148823
47, 64, 4916, 332.490525, 4.610240, , , , , 332.504558, 4.585948, 332.476492, 4.634532
47, 65, 5143, 342.462431, 5.232718, 330.502000, 3.833338, 354.422862, 6.632099, , , , 
47, 66, 5138, 310.037917, 4.075016, 296.736057, 3.614281, 307.645624, 3.881865, 314.201165, 3.956489, 321.568821, 4.847430
47, 67, 5020, 335.577887, 4.739584, 338.391598, 4.684845, 342.413620, 4.595356, 324.988071, 4.517723, 336.518260, 5.160411
47, 68, 5002, 313.376368, 4.225595, , , , , 309.584571, 4.588649, 317.168165, 3.862542
