channel, first gap spacing, first gap spacing err, other gap spacing, other gap spacing err, 1st peak amplitude, 1st peak amplitude err, 1st peak mean, 1st peak mean err, 1st peak sigma, 1st peak sigma err, 2nd peak amplitudes, 2nd peak amplitudes err, 2nd peak sigmas, 2nd peak sigmas err, 3rd peak amplitudes, 3rd peak amplitudes err, 3rd peak sigmas, 3rd peak sigmas err, 4th peak amplitudes, 4th peak amplitudes err, 4th peak sigmas, 4th peak sigmas err, 5th peak amplitudes, 5th peak amplitudes err, 5th peak sigmas, 5th peak sigmas err, 6th peak amplitudes, 6th peak amplitudes err, 6th peak sigmas, 6th peak sigmas err
256,22.730737,0.023633,24.058124,0.001046,14548.584419,36.810253,1576.907541,0.027807,9.142811,0.026213,23736.344072,59.040977,6.472558,0.015536,9839.644499,28.420942,9.274247,0.055539,2841.836513,29.094162,10.950533,0.065611,1235.002350,8.764211,11.919664,0.110601,481.275211,6.237122,14.612086,0.249662
257,24.156305,4.921847,26.106130,5.919132,12264.333709,26403.348099,1595.791957,7.260355,7.902668,11.051569,23165.783943,34605.116806,8.141805,5.133318,10692.892740,60759.541550,7.619095,4.790326,3204.402566,98893.408510,13.732436,10.896380,396.637689,87159.716526,12.438901,10.679376,488.479681,1651.875877,19.961359,9.534891
258,18.000000,0.000745,24.000000,0.000154,3950.033016,33.142169,1543.000000,0.000874,5.480622,0.036012,7468.257252,47.594950,13.381249,0.026666,11702.500388,28.219738,16.636613,0.073173,4603.450580,50.941978,7.503096,0.051027,3602.357967,21.784499,7.120991,0.044381,1347.789552,6.833644,20.000000,0.007993
259,18.000000,0.000619,24.000000,0.000150,4255.113292,33.003539,1609.000000,0.001144,5.413224,0.032665,7483.020050,45.277653,13.209846,0.023923,11802.244538,27.294766,16.121616,0.068682,5014.983387,48.762229,7.043133,0.044588,3795.383453,22.271076,7.210363,0.042446,1359.449284,6.938753,20.000000,0.007144
260,24.427067,0.028420,24.325857,0.007171,11155.413714,28.542235,1601.824049,0.031528,8.646507,0.021538,24100.100652,45.326386,7.239482,0.016476,10409.814437,42.642990,8.350168,0.036721,3328.961123,14.153692,13.415345,0.129946,784.529583,19.091419,17.662838,0.153812,446.342325,6.588706,19.983086,0.012790
261,24.138671,0.034439,26.926148,0.037087,10566.552264,30.451354,1560.062996,0.042325,8.247860,0.026688,22896.856537,46.980351,7.950106,0.023711,11515.426921,32.672157,8.686053,0.032881,4091.499804,19.875102,9.327660,0.057914,1171.418964,12.443335,9.994105,0.129011,484.600408,5.714655,19.998869,0.136518
262,24.003873,0.021379,28.402911,0.031415,17715.306250,40.055988,1633.323564,0.023732,7.473873,0.017397,23529.969292,47.603388,7.688625,0.020352,8614.525222,26.822561,8.947059,0.035529,2440.624204,17.006757,8.572759,0.072031,800.491212,7.114452,17.865507,0.145403,104.973552,4.876779,5.925619,0.140137
263,24.726408,0.023287,26.219297,0.049206,15435.862384,36.620385,1525.161898,0.027844,8.152429,0.020080,23085.320323,48.022757,7.456990,0.021841,7912.179273,26.510116,8.824125,0.045903,2605.630159,16.683294,18.854595,0.042124,132.772817,6.993323,19.838109,0.015335,421.179656,6.563880,15.908580,0.213889
264,23.689534,0.019067,24.004155,0.002264,30992.551575,53.032294,1603.599899,0.011232,7.158748,0.009821,18531.891078,43.721040,6.277384,0.017561,3914.899431,10.287105,15.622727,0.181876,88.820480,6.720911,19.962321,0.050367,481.220187,8.750988,18.235974,0.204666,137.848154,4.002876,18.586287,0.199639
265,24.344354,0.014373,28.319997,0.024635,22920.383600,47.650440,1679.023143,0.013849,6.712955,0.013302,23400.199537,48.000998,7.469329,0.016480,8112.333033,26.585838,7.661539,0.026548,2176.249248,14.703543,8.990100,0.067734,745.625414,8.351985,15.071984,0.129231,212.070108,2.668465,6.877469,0.090936
266,25.294271,0.016628,24.027961,0.006859,28450.991843,63.805276,1485.696087,0.010974,7.022233,0.011205,17897.398992,38.687526,8.419841,0.017773,2174.868909,16.781063,12.737411,0.082959,1649.836767,9.176027,19.974326,0.007013,284.700015,9.491704,18.842594,0.044501,414.000964,7.425560,5.009112,0.016047
267,25.432791,0.013055,29.018652,0.034274,25473.112915,51.144730,1621.402380,0.014731,7.206998,0.012524,21759.234453,46.525189,7.378152,0.017626,6655.136583,24.647151,8.148749,0.034539,1565.166720,9.660705,10.580021,0.096878,430.682099,6.342682,19.874455,0.018292,96.582926,3.561293,19.353158,0.025136
268,26.000000,0.000199,31.999838,0.008060,23337.500681,48.860478,1586.198159,0.012515,7.308426,0.013701,21186.631456,46.577560,7.241548,0.016006,6967.605606,23.541011,9.628028,0.034052,2468.977940,15.119300,7.872820,0.049659,811.266827,6.144378,14.020167,0.135203,89.722500,74.084271,5.869125,0.896537
269,26.000000,0.000265,31.297726,0.030560,23345.192918,47.514722,1541.382962,0.014053,7.341829,0.013948,20749.948934,45.715846,7.546556,0.018425,7079.782184,24.805370,9.101092,0.032823,2361.504330,15.363655,8.159543,0.052738,801.466730,7.419398,13.563042,0.196281,216.564095,28.068631,5.005236,0.027151
270,25.996226,0.003179,24.000000,0.000761,28802.352756,53.604858,1604.630743,0.012147,7.298868,0.011442,19183.871975,49.554132,6.449318,0.015139,3761.442824,17.397931,13.624151,0.099121,1230.023651,17.422590,15.839689,0.140025,1068.758885,17.611343,5.416700,0.068273,562.831483,6.925710,13.573279,0.229134
271,24.829543,0.018540,24.008024,0.002301,23700.446061,49.693658,1560.405052,0.010481,7.331722,0.012041,19733.335254,40.949109,6.237576,0.012287,4946.370582,18.205721,18.468505,0.081361,662.865743,23.092908,17.642807,0.176326,1098.621652,11.014667,6.215473,0.061876,695.694888,9.433754,14.442776,0.244685
272,18.000000,0.000739,24.000000,0.000200,4048.243568,58.802854,1557.093040,0.082426,5.390623,0.033589,8373.648881,53.407798,13.251539,0.032957,11154.683220,52.238030,14.422301,0.147760,7614.856102,121.454219,6.497059,0.030543,3721.636688,20.210914,8.046467,0.063943,1452.583731,7.528125,20.000000,0.002938
273,22.657259,0.023839,24.000015,0.000932,14910.274694,38.119832,1618.934542,0.028248,7.896144,0.021683,21441.193834,56.360929,6.331035,0.017050,8213.132639,23.103612,17.568149,0.067238,10.000068,0.474081,7.707055,0.031348,1073.688717,10.608127,14.293261,0.170221,437.751386,7.675395,19.999950,0.006861
274,18.000000,0.000375,24.000000,0.000154,3149.520619,28.121550,1574.000000,0.000284,5.750341,0.043385,4350.150358,46.222513,13.897600,0.035097,12241.519180,28.119218,16.625432,0.070397,6446.062211,52.765034,7.393304,0.039043,4685.843227,25.278735,7.190511,0.039752,1964.822400,8.151619,20.000000,0.003413
275,18.000000,0.000755,24.000000,0.000145,4722.911828,35.389010,1581.000000,0.013279,5.263188,0.031036,8881.408881,44.280802,13.261123,0.022220,10801.835244,26.518716,16.006988,0.071873,5132.856051,47.608298,6.986510,0.041569,3540.366035,21.479233,7.004288,0.042642,1278.053028,6.533628,20.000000,0.009660
276,22.994901,0.019295,24.310334,0.024470,27915.245313,84.177051,1616.131295,0.016684,6.808042,0.018203,16769.388212,40.169446,7.136362,0.033769,4892.632450,27.776284,19.435387,0.097555,72.370280,6.348279,19.943460,0.018339,318.109139,7.661118,7.062061,0.093970,202.272284,3.746872,17.977445,0.183287
277,24.125287,0.036227,24.000671,0.000908,32999.777710,61.337568,1552.216682,0.011639,6.030111,0.010209,14343.411771,37.641350,9.594473,0.024164,2997.937108,19.344500,18.839367,0.093090,591.842530,13.695063,14.669062,0.095675,1148.116247,10.207743,5.115844,0.028360,473.111617,5.368743,10.252655,0.122155
278,24.340408,0.021135,24.463734,0.009789,27458.670706,59.192673,1578.267074,0.014677,7.204717,0.013338,21095.776715,44.891726,6.799092,0.016911,4304.924518,18.142510,10.577156,0.079845,1463.102932,15.570718,19.188716,0.057761,231.112471,7.710721,10.984423,0.094598,476.685039,4.321560,9.538913,0.104272
279,18.085734,0.017951,24.000001,0.000282,23401.278405,72.357572,1569.927827,0.017200,5.693163,0.014466,12920.851973,60.229776,13.931078,0.026760,3267.485045,30.438155,17.058314,0.242950,2337.427123,64.244575,6.977997,0.131714,1515.588350,42.102394,6.293663,0.060868,499.100210,13.562580,18.423480,0.245185
280,24.722845,0.023787,26.496873,0.031770,15586.439963,34.512697,1523.193076,0.020905,8.242370,0.017412,24103.945175,48.718814,7.267443,0.019213,8757.036341,31.020887,8.206751,0.035574,2599.782556,14.389354,14.979124,0.102218,301.090844,8.247886,18.841682,0.048903,364.939484,5.602540,18.690069,0.049329
281,24.869740,0.023469,27.720679,0.029029,11954.015035,32.196656,1566.758314,0.028107,8.042496,0.019128,23137.844707,43.825458,7.832441,0.019578,11316.298120,29.416711,8.392499,0.029465,3957.825504,20.639867,8.951389,0.057309,1055.380447,8.589039,11.273969,0.167237,422.277908,8.750735,19.685036,0.062440
282,24.519400,2.433631,28.441181,2.606233,13394.342315,4976.005174,1554.162997,2.994992,8.085806,4.030893,24053.140961,4232.658913,7.670744,1.817974,10438.829454,3778.168799,8.469122,5.180145,3226.519636,1356.849714,10.273519,5.351635,1093.253331,980.284190,7.996363,4.948811,458.358252,74.487412,19.873984,8.620479
283,18.000000,0.003267,24.000000,0.000168,5835.164129,44.298357,1582.758944,0.044452,5.320842,0.027601,8920.838654,44.909109,13.270549,0.025781,10527.280657,33.763241,17.035146,0.078496,3548.005367,58.406019,7.801423,0.071164,3127.154475,22.990086,6.873832,0.048125,1205.218857,6.408843,20.000000,0.011678
284,26.000000,0.000158,31.810484,0.029595,16074.365615,39.943713,1575.228837,0.017397,7.894445,0.019614,22390.782796,46.367278,7.493273,0.016499,8735.869202,26.188091,9.816882,0.033002,3055.886483,18.368847,8.293310,0.050305,1074.809407,8.029494,14.955534,0.157319,10.000000,1.210492,19.965139,0.010490
285,25.999661,0.000752,28.215947,0.041603,11158.665857,30.937232,1480.433938,0.022042,8.464255,0.022230,22260.376278,45.151905,7.561043,0.018580,9516.275332,42.727629,8.720484,0.032866,3240.530007,14.165787,18.371075,0.371050,278.143700,15.286394,19.968753,0.048391,567.526889,7.056391,17.987226,0.259178
286,26.000000,0.000204,31.423302,0.028966,11225.168383,32.324815,1589.621294,0.019964,8.258138,0.023413,21681.407809,45.223515,7.517869,0.015392,10682.579532,29.623512,10.021899,0.033334,3955.541534,21.717276,8.544551,0.047402,1509.055281,9.832995,14.956675,0.169675,356.885374,39.742793,5.000000,0.050504
287,18.000000,0.000939,24.000000,0.001212,4111.017145,30.291755,1538.000000,0.003070,5.715659,0.032037,6392.222722,36.223421,13.640671,0.024668,11013.332485,26.677194,13.284614,0.058022,9506.930144,47.937908,6.227795,0.023436,3952.591810,19.088296,9.851854,0.051777,2048.335245,9.194991,20.000000,0.001107
288,18.000000,0.000048,24.000000,0.000202,4030.917914,32.168126,1511.000000,0.001534,5.557043,0.034598,7558.732298,46.657181,13.475992,0.025320,11509.291968,27.328870,15.211348,0.074188,6634.943643,52.537717,6.728318,0.034471,3790.760828,21.356671,7.844767,0.047169,1571.799562,7.561270,20.000000,0.003850
289,24.679098,0.025917,27.680731,0.049509,13111.755545,30.168382,1558.475024,0.034757,7.946249,0.021484,24277.865330,46.763449,7.448605,0.020382,10536.453579,27.454998,8.718442,0.034136,3387.707340,17.760054,10.057071,0.076187,954.860912,9.675848,12.372442,0.067706,393.035125,3.530521,14.763522,0.170775
290,18.000000,0.002578,24.000000,0.000177,5222.697455,44.510634,1546.457852,0.049374,5.415477,0.031406,9333.265233,43.775318,13.411988,0.025337,10181.539015,35.104674,16.656476,0.081666,4277.014113,63.049842,7.320433,0.059502,3289.515749,21.654770,7.045685,0.048193,1250.186997,6.683466,20.000000,0.011536
291,25.212548,0.021554,28.837287,0.031010,13990.249688,34.984345,1549.539955,0.028913,7.887599,0.019870,23637.239900,48.794568,7.809351,0.018714,10089.712259,28.243404,8.710171,0.031346,3340.215064,19.113178,8.478700,0.062169,1075.710670,8.418768,13.147374,0.075329,304.037192,8.135467,5.337342,0.076998
292,25.857758,0.019414,27.319092,0.050527,13314.050708,35.551097,1592.137437,0.028477,7.488322,0.023298,23016.885152,49.429397,8.198830,0.028329,10382.012344,37.867195,7.554948,0.029932,3034.684140,13.278694,14.413156,0.103148,468.277068,18.586541,9.154920,0.274713,568.369873,4.587587,17.466636,0.284544
293,18.000000,0.001303,24.000000,0.000161,4090.678190,32.988560,1516.000000,0.001777,5.471052,0.034813,7498.479520,45.844097,13.064461,0.026171,11293.853915,28.741164,17.058476,0.070557,4183.536005,47.555846,8.210510,0.057204,3770.563492,24.137191,6.739414,0.044328,1517.607470,7.129105,20.000000,0.004420
294,25.285863,0.022903,28.396920,0.034498,13602.472108,34.462643,1594.182659,0.031055,7.886764,0.021112,23218.489215,48.461694,7.936372,0.021518,10234.846397,30.434984,8.500120,0.031405,3420.672639,17.978070,9.202505,0.062537,956.490247,9.576234,10.405272,0.170961,385.648698,7.269288,19.953585,0.042514
295,18.000000,0.001366,24.000000,0.000145,5608.131890,46.466203,1550.292057,0.046174,5.294440,0.030448,9282.263417,44.910287,13.333433,0.025039,10221.148621,33.875583,16.895568,0.081670,3991.384037,61.756540,7.642969,0.064947,3378.931501,23.788117,6.489982,0.044370,1198.148296,6.364865,20.000000,0.029470
296,24.004417,0.023938,28.237678,0.021277,15633.641105,36.417116,1559.109723,0.026885,7.793047,0.018761,23680.567135,49.931318,7.503411,0.019711,9621.597013,28.371276,8.969633,0.034670,2833.190248,17.822623,8.158941,0.072362,906.886991,6.616001,19.615118,0.013385,21.370334,1.568390,17.566381,0.184853
297,23.461346,5.910064,24.338203,4.177249,11334.089123,7710.073648,1531.293050,3.730579,7.924928,4.218038,21560.529258,9735.327340,7.057158,3.587118,8951.945971,1852.032443,12.997651,6.281477,2360.962695,3933.383371,15.703920,5.697446,989.300480,650.143359,15.275443,11.110515,568.162996,401.774145,19.852428,8.607529
298,25.743428,0.028096,24.064219,0.009909,30815.644098,86.089827,1545.334325,0.016754,6.976660,0.018035,15367.641440,46.437206,7.413901,0.041303,4069.913247,25.491304,19.356644,0.056921,39.061456,3.826639,10.993994,0.112691,487.127445,11.767252,10.734337,0.181603,273.818712,3.939651,7.198783,0.285302
299,18.000012,0.000002,24.129474,0.000268,7007.008790,55.890086,1595.885761,0.005238,9.189293,0.001621,10267.237610,28.347864,7.056662,13.175596,4756.320030,3.814613,8.042856,0.004733,2970.839851,1.039136,5.003695,0.000065,2524.834638,0.704108,5.030411,0.000160,2514.143320,0.335452,5.330388,0.000374
300,26.000000,0.001395,24.000000,0.000759,14380.817575,35.069767,1672.760310,0.017093,8.190114,0.017848,23221.995613,55.762109,6.339785,0.013136,6707.844241,27.268717,11.731288,0.064179,2831.641582,19.467245,17.112805,0.129326,1362.802583,27.277306,5.467124,0.099876,1077.310303,10.685569,15.327858,0.224634
301,25.999983,4.926196,28.792614,3.294590,11547.702285,2542.187167,1499.004887,3.515347,8.631991,3.007517,21762.077847,11677.240004,7.367489,4.338095,8947.683320,3145.638277,9.283856,1.836218,3098.089804,736.442846,19.662844,3.290134,288.036630,361.013433,19.310556,7.758559,574.329327,177.410885,18.716791,7.723322
302,26.000000,0.000095,31.999970,0.000568,21781.419010,48.383107,1594.254668,0.014057,7.468576,0.015437,20731.706235,45.339752,7.326901,0.016111,7183.504589,23.822763,9.869547,0.035475,2386.522400,15.213680,8.440204,0.057919,879.022553,5.562331,16.132798,0.104722,10.000422,0.822469,5.012346,0.593204
303,26.000000,0.000213,24.000000,0.000879,21474.678948,46.791165,1503.946392,0.013996,7.523887,0.014663,19557.846851,53.452914,6.513871,0.015322,5011.176785,19.488501,16.051901,0.095175,1407.118325,24.675312,14.222634,0.142607,1855.543251,20.981880,5.720023,0.048433,818.800769,6.460509,18.155346,0.245569
304,25.292862,5.743801,28.027174,5.705853,13819.160787,54949.528605,1506.388165,7.369340,8.182428,11.126922,23774.414372,60884.323878,7.517109,11.060119,10097.322282,199104.476812,8.375517,11.136454,2998.379303,171374.111025,10.703039,10.987869,729.092403,85004.777609,15.975249,5.592485,238.071755,26496.835411,19.999227,9.223829
305,25.090498,0.025348,27.184896,0.035277,12026.203047,31.753588,1545.585212,0.033342,8.224907,0.023857,23357.143098,45.045704,7.874328,0.019393,10865.526999,31.314528,8.247738,0.032699,3266.599209,16.547346,9.645280,0.092177,1047.742511,11.082525,19.951079,0.011594,74.934326,6.407273,14.251347,0.234542
306,24.600797,0.032703,26.375118,0.043366,12423.000678,33.604605,1545.779148,0.037550,8.292403,0.025786,23177.441329,48.564787,7.747198,0.024566,9344.163786,35.907935,8.269688,0.036563,3127.915529,15.480735,17.970116,0.096437,10.001258,0.375313,5.740506,0.136483,511.085221,5.340785,19.998079,0.008718
307,18.000000,0.000013,24.000000,0.000161,4319.245621,33.637872,1608.000000,0.001419,5.466560,0.033285,7767.086534,47.136826,13.247387,0.025055,11721.723698,28.175471,16.619399,0.072573,4366.788185,49.741427,7.574056,0.051296,3428.815325,21.959721,7.226047,0.046917,1335.285787,6.673293,20.000000,0.006944
308,24.964443,0.016980,29.445084,0.035412,22171.966227,41.090798,1588.306891,0.015962,7.450521,0.012565,22705.258195,38.197691,7.410064,0.012960,7478.230235,25.439416,8.495247,0.028699,2309.914205,13.352118,9.278890,0.045049,714.562179,4.863307,9.028507,0.074594,214.540352,4.453977,19.366345,0.065328
309,22.220058,5.629814,24.881546,4.337081,3089.908806,54412.195851,1571.767043,7.048058,12.776860,10.590050,10827.705252,52835.093793,17.095101,8.937668,4802.069923,584793.361676,10.245339,9.991488,4327.192586,586373.314861,5.604068,7.844663,3527.395513,589233.408045,5.871855,7.547144,2222.536278,594674.367932,5.152066,8.557162
310,23.890665,0.028562,24.368453,0.013293,30111.691089,62.076721,1564.845142,0.012097,6.798767,0.012525,16240.898862,43.614205,8.258980,0.025013,2929.494951,14.951007,15.567737,0.089172,1136.807826,17.146939,13.983051,0.130846,1608.940211,9.288812,5.095857,0.013550,716.866152,5.430791,7.597099,0.100423
311,24.089460,0.018724,24.165449,0.042327,22431.105432,45.900301,1569.727565,0.018609,7.682063,0.014817,20728.779183,50.382910,6.450011,0.017015,5923.087768,19.258968,16.014114,0.058224,10.000095,0.109854,7.890940,0.324683,1005.991721,6.993680,19.998696,0.004568,122.760598,7.979110,5.563121,0.096942
312,25.999925,0.000254,31.494839,0.029113,16097.312588,39.738839,1469.361332,0.017225,7.938601,0.019045,22289.626857,46.937013,7.535161,0.016665,8744.351691,25.757393,9.785816,0.032680,3081.257231,18.587044,8.177287,0.049857,1067.669094,7.695900,14.642011,0.185907,163.017507,38.425776,5.127880,0.198476
313,18.000000,0.001728,24.000000,0.000210,6601.969476,42.032494,1557.031909,0.032226,5.547918,0.025897,8699.391786,39.799811,13.662685,0.024578,9228.554648,28.342016,15.901488,0.076329,5817.223925,53.486619,6.631459,0.037056,3684.043147,21.806186,6.979861,0.044212,1536.078677,7.191522,20.000000,0.004292
314,26.000000,0.000486,30.259628,0.033053,7147.467617,22.422300,1429.691076,0.023798,9.726155,0.024369,19753.915420,43.178744,7.652769,0.016089,11858.297475,30.668278,10.433851,0.038456,4755.492859,26.788872,8.662089,0.048999,1876.927794,10.534578,17.155518,0.191546,257.380154,25.108090,5.000000,0.038444
315,18.000000,0.000013,24.000000,0.000583,4790.430699,36.241922,1551.943082,0.040227,5.613887,0.030216,6852.746372,38.032831,13.629298,0.026446,10469.656245,30.696097,14.371524,0.079710,8670.028096,58.488652,6.335378,0.025356,3891.256667,20.014611,8.745779,0.054903,1959.085015,8.583472,20.000000,0.001511
316,18.000000,0.000527,24.000000,0.000377,4282.707240,30.440529,1589.000000,0.000836,5.783297,0.030895,5946.760794,37.961832,13.589257,0.026229,11387.669191,26.654805,13.862321,0.060901,8851.816851,48.998542,6.347055,0.024930,3957.651294,19.819364,9.207500,0.050863,2121.187750,9.085522,20.000000,0.001284
317,18.000000,0.003030,24.000000,0.000234,6777.959726,42.126557,1478.198614,0.030501,5.450405,0.024990,9141.520490,40.034726,13.775428,0.024291,8870.273369,28.561310,15.919862,0.077078,6027.443197,51.528521,6.671650,0.035560,3432.307414,20.807021,7.175343,0.046334,1502.253709,7.082262,20.000000,0.003633
318,26.000000,0.000124,32.000000,0.000328,26597.164797,51.569893,1522.181955,0.012577,7.087679,0.011766,19463.370027,41.578195,7.489724,0.016128,6148.569715,22.268023,9.377420,0.037059,1956.728102,13.603801,9.221584,0.069946,708.409020,6.506306,16.170390,0.206066,10.001349,4.565606,18.723544,2.353850
319,26.000000,0.000351,24.000000,0.000626,26406.999628,50.847529,1528.685641,0.013067,7.242649,0.012068,18660.354105,52.249311,6.654423,0.016403,4273.554889,17.387851,15.276496,0.107787,1188.768621,22.078269,15.315683,0.151848,1450.574575,18.842309,5.737169,0.058645,681.707766,6.269966,16.253648,0.224874
320,18.000000,0.001511,24.000000,0.000169,5585.766703,45.151150,1429.359455,0.046714,5.472994,0.029590,9567.414063,46.282018,13.455522,0.024929,10975.949445,35.433540,16.037927,0.085395,4734.346327,66.710100,6.862336,0.050110,3136.232581,20.409094,7.542460,0.053079,1109.984106,6.397379,20.000000,0.020453
321,18.000000,0.001138,24.000000,0.000155,3633.919424,32.474778,1471.000000,0.003423,5.365242,0.038060,8138.146537,51.502060,12.987517,0.023482,12366.511640,29.889286,16.813104,0.075307,4114.313820,52.466445,8.145248,0.060257,3360.879086,22.152871,7.310896,0.051613,1254.937586,6.689754,20.000000,0.007611
322,25.572880,0.015052,28.380355,0.046221,17151.876419,38.877545,1497.009777,0.026340,7.951621,0.018234,24027.471260,49.657775,7.757736,0.023257,9702.957804,28.410356,8.075785,0.036550,2225.045043,12.387923,10.200379,0.102650,716.941722,7.579212,19.789494,0.020122,74.491502,3.293114,5.881415,0.115041
323,24.196401,0.023248,28.533960,0.032768,14784.831205,34.608717,1513.579179,0.033732,8.031568,0.020525,23801.854051,47.704148,7.896684,0.020569,9953.075645,30.173240,8.883315,0.041319,3337.250282,12.613652,8.268343,0.052229,1037.303856,10.275065,10.781897,0.040892,416.778651,5.298521,5.045416,0.024496
324,18.000000,0.000013,24.000000,0.000764,3617.446636,29.238543,1495.000000,0.002191,5.721881,0.036298,6992.495573,33.994950,13.539193,0.023790,11679.005834,28.572374,12.617685,0.052278,9876.935681,45.968784,6.408108,0.022521,4042.018138,19.018960,9.844993,0.051740,1991.130065,9.169959,20.000000,0.001214
325,18.000000,0.000781,24.000000,0.000338,4042.687654,32.462974,1505.000000,0.003269,5.377937,0.034895,7167.756532,41.484644,13.386523,0.023594,11261.081116,26.896308,14.126784,0.067777,8860.846483,51.040793,6.455012,0.026299,4157.212607,20.775925,8.602128,0.046725,1944.050997,8.543304,20.000000,0.001710
326,25.677354,0.026791,24.031956,0.005092,9513.582866,46.903502,1514.768195,0.035088,6.733606,0.026695,12377.901770,35.810227,11.844799,0.039893,5972.398552,16.878239,19.078521,0.043237,2097.362726,24.176414,11.203244,0.044377,2857.459850,18.640047,5.143825,0.024975,1006.598785,7.160835,15.057975,0.098677
327,26.000000,0.000212,31.168645,0.032717,14444.792186,35.335646,1465.862242,0.018931,8.533455,0.020681,22915.767209,47.594742,7.436122,0.015960,9284.402413,27.060273,9.949510,0.033647,3186.048431,20.647368,8.406364,0.054056,1104.068561,8.195443,15.456629,0.205630,40.028628,32.877739,5.000000,0.206617
328,24.221133,0.131078,24.014356,0.003771,24005.389694,111.008967,1406.655987,0.015527,6.474362,0.032463,13942.598773,41.606301,11.824804,0.070539,3110.343097,23.332161,18.802172,0.071284,1032.270857,31.930736,13.578720,0.192878,1629.631062,15.332260,5.016473,0.010606,603.157030,5.729759,11.937369,0.337692
329,24.931181,0.018462,29.901833,0.036328,30937.313765,58.294070,1596.878006,0.013717,6.770023,0.012171,19620.999781,44.113732,7.787341,0.021190,5943.178801,23.698081,7.946174,0.034479,1634.073674,12.123901,8.770196,0.072701,507.170682,6.773466,11.275427,0.263884,168.972307,6.037594,5.557911,0.375886
330,25.826127,0.023389,31.397613,0.028723,29407.433496,53.372545,1388.620202,0.014107,7.281379,0.011408,19084.361852,45.545210,7.701529,0.020609,5401.412817,21.169768,8.770807,0.046914,1586.777068,11.048453,8.583158,0.089915,478.139107,6.457730,12.298843,0.231730,74.799191,4.682737,8.748969,0.712554
331,25.406002,0.016045,30.765464,0.026375,24941.020395,48.595003,1612.007456,0.015728,7.174687,0.011906,21963.021016,48.334524,7.506577,0.017447,6888.360897,20.015794,8.696952,0.031575,2178.878541,11.202025,8.913463,0.064948,625.456277,6.282706,8.711985,0.193416,210.515829,4.106942,19.993734,0.014519
332,24.561316,0.018747,24.111251,0.022801,22043.808789,43.823569,1550.532327,0.018079,7.981135,0.015562,22329.246719,57.140029,6.379444,0.015256,5739.184636,19.715391,12.855373,0.088599,738.020609,19.920734,19.999209,0.029255,877.207975,6.917181,19.999789,0.004478,10.064528,0.231706,9.793979,0.668177
333,25.276822,0.013486,28.869504,0.036664,25128.913989,48.701238,1409.320079,0.015474,7.448242,0.013714,20858.817895,45.871410,7.811906,0.021785,6538.999457,21.805569,8.161931,0.033849,1756.218342,13.840591,9.012145,0.080705,501.595166,5.179128,18.504305,0.221057,14.900543,0.768915,10.745805,0.518501
334,25.588872,0.011806,29.618242,0.041226,24274.168107,50.297732,1510.707040,0.012719,7.140631,0.011439,20312.894534,32.759776,8.339935,0.014410,6444.413893,21.276533,7.463770,0.031974,1538.378011,10.702285,17.667732,0.079842,293.210771,3.767263,12.478977,0.101147,10.311907,0.173091,19.847200,0.038377
335,24.952157,0.016545,26.246568,0.048895,26694.281962,50.802570,1473.887173,0.013538,7.607654,0.012984,20706.027338,46.092961,6.456266,0.012393,4854.734856,16.750010,11.669201,0.100288,1169.347265,22.409051,19.999285,0.001256,281.960640,5.843394,9.265917,0.250101,241.777662,3.624763,19.999982,0.009881
336,18.000000,0.000000,24.000468,0.001120,18910.075146,68.203163,1467.474606,0.048327,7.830883,0.028364,24748.559266,58.233835,8.009925,0.026606,7130.971677,29.904777,9.700944,0.059387,1222.610356,12.967476,15.422139,0.074786,116.413043,4.152888,5.232558,0.003082,152.523663,3.462689,5.280718,0.004253
337,19.092929,0.026096,24.000000,0.000939,16780.802496,59.068208,1510.252483,0.040734,7.612177,0.022951,26957.462574,59.426288,8.217851,0.021679,8345.684002,31.358440,8.121478,0.035053,2033.216091,15.532207,8.140595,0.070118,441.829774,7.891836,7.937236,0.166175,100.297811,2.979598,16.587952,0.506749
338,19.703567,0.024185,24.012926,0.005973,18514.449550,52.777912,1461.238439,0.036215,7.641896,0.021230,26441.939140,58.207133,7.957809,0.022232,7937.991805,27.155884,8.203595,0.032007,1718.092934,16.511688,8.848760,0.093592,333.827068,7.714617,15.106389,0.799643,52.287022,9.802540,13.003020,0.861511
339,18.001508,0.000113,24.064657,0.008233,19922.682516,52.078430,1541.242676,0.032813,8.020679,0.022975,25221.716363,59.794883,7.436804,0.019656,8294.433971,28.119943,8.581977,0.034140,1680.433878,15.326800,6.930825,0.045729,408.604189,5.428037,15.093479,0.223016,10.682731,1.017895,5.021019,0.000650
340,18.000000,0.001230,24.000000,0.000184,4566.125570,32.033757,1587.000000,0.004584,5.737880,0.028937,7978.971858,44.165665,12.768956,0.021972,11571.032991,26.467368,15.736684,0.067767,6385.282782,49.500100,6.719263,0.035882,3916.599823,21.860134,7.486374,0.043478,1401.590022,7.000951,20.000000,0.005675
341,18.000054,0.000004,24.516663,0.000373,6567.664965,40.467958,1507.003720,0.000038,5.034462,0.000889,14816.720549,36.227776,6.527112,14.130189,9340.896270,11.726704,9.941475,0.008754,6933.255951,1.389290,6.600740,0.000889,6201.545057,0.933084,6.073127,0.000578,6085.576198,0.577878,5.591257,0.000378
