channel, first gap spacing, first gap spacing err, other gap spacing, other gap spacing err, 1st peak amplitude, 1st peak amplitude err, 1st peak mean, 1st peak mean err, 1st peak sigma, 1st peak sigma err, 2nd peak amplitudes, 2nd peak amplitudes err, 2nd peak sigmas, 2nd peak sigmas err, 3rd peak amplitudes, 3rd peak amplitudes err, 3rd peak sigmas, 3rd peak sigmas err, 4th peak amplitudes, 4th peak amplitudes err, 4th peak sigmas, 4th peak sigmas err, 5th peak amplitudes, 5th peak amplitudes err, 5th peak sigmas, 5th peak sigmas err, 6th peak amplitudes, 6th peak amplitudes err, 6th peak sigmas, 6th peak sigmas err
259,23.085121,0.032073,28.232627,0.071758,19218.372782,41.047605,1620.003144,0.020414,7.417472,0.014332,7597.713624,28.893548,7.310832,0.036792,1776.669517,12.710964,8.120900,0.062612,460.843834,6.469180,8.457842,0.136769,119.971903,3.679538,8.605439,0.342151,48.332934,1.654948,20.000000,0.730881
260,23.234571,0.028284,28.159953,0.069169,15090.221216,36.350205,1599.603775,0.026626,7.639694,0.017780,9416.160690,31.541007,7.620598,0.035224,2600.627365,15.583525,8.044802,0.053645,708.968797,7.823875,9.003640,0.115270,191.717272,4.744115,8.983962,0.293210,82.718988,2.177709,20.000000,0.303129
261,22.886946,0.027975,27.629935,0.067574,14415.716339,35.380666,1563.631497,0.027747,7.727981,0.018499,9795.287838,32.672923,7.395994,0.033521,2829.006090,15.965910,8.406301,0.055223,778.802894,8.616106,8.673431,0.115363,194.943325,4.582153,10.006077,0.323895,83.467155,2.313775,20.000000,0.654952
262,22.077819,0.035543,26.101613,0.068367,8704.956794,29.384962,1629.607113,0.045274,7.785068,0.027160,12577.480266,37.010212,7.424272,0.033500,4509.264116,20.375098,8.581045,0.047688,1279.309689,12.055554,8.901069,0.104002,337.561576,6.209449,10.839493,0.258941,123.668328,2.741725,20.000000,0.537018
263,22.649760,0.041881,24.471386,0.074807,8574.747716,27.958436,1524.803262,0.053002,8.452744,0.031261,12127.183836,36.367370,7.421386,0.037235,4040.905215,22.528870,8.085583,0.058607,1137.406908,9.631225,16.990558,0.143415,10.000000,0.463283,2.000000,0.126654,167.658612,3.718303,19.546494,0.528392
264,23.495549,0.026826,28.081869,0.061648,14510.701889,35.613762,1600.009795,0.025282,7.564940,0.017354,10101.375682,32.751338,7.437373,0.031386,2806.903994,15.999751,8.203563,0.052569,774.928648,8.293856,8.828839,0.110187,208.482646,4.865109,9.043447,0.277661,89.722689,2.255213,20.000000,0.331346
265,22.444557,0.027870,27.940288,0.083733,18351.423597,41.956180,1679.462732,0.020681,6.801997,0.014345,9253.820262,31.515932,7.320958,0.033700,2238.591019,14.578579,8.025863,0.058778,620.787115,7.679833,8.491822,0.134320,177.209595,14.672204,8.079737,0.276200,85.027702,3.724524,16.522567,3.550155
266,23.873082,0.028761,28.591490,0.067521,15765.358399,36.924197,1485.105672,0.024041,7.608148,0.016525,9054.619065,30.638000,7.640621,0.034638,2423.014762,14.756598,8.338949,0.057539,653.403968,7.538256,9.037414,0.124708,176.589994,4.478309,9.165829,0.317331,81.350103,2.359032,20.000000,0.718301
267,23.304443,0.027759,28.300117,0.064097,15591.961803,37.250463,1621.654676,0.024273,7.456600,0.016565,9524.208626,31.646814,7.590457,0.033588,2542.323645,15.309147,8.082857,0.053841,685.280863,7.801937,8.808031,0.117329,190.982875,4.621227,9.147882,0.290237,86.226001,2.257240,20.000000,0.390544
268,22.495694,0.026932,26.705124,0.069334,13521.861188,34.483613,1587.643494,0.030045,7.695857,0.019646,10721.102747,34.649314,7.194422,0.032747,3134.401541,17.103089,8.111291,0.051256,870.805251,9.313097,8.794996,0.114801,223.029448,5.196535,9.994480,0.295239,111.343325,2.458580,20.000000,0.130718
269,21.809130,0.030097,25.207156,0.097783,12858.430184,35.258106,1538.742042,0.037115,7.734246,0.022415,10688.001525,34.727105,7.480968,0.041045,3230.262103,18.078397,8.204251,0.055330,821.142817,9.929544,9.772147,0.166909,202.621599,5.909300,11.617803,0.363166,110.269601,2.806780,20.000000,0.155386
270,22.464925,0.037019,26.001256,0.068120,8551.962240,29.639584,1601.594862,0.050288,7.979901,0.029257,12244.426876,35.941589,7.759680,0.036688,4577.226415,21.305848,8.055423,0.045736,1329.671222,11.974819,8.978081,0.096635,359.325552,8.677945,9.846155,0.268035,139.131893,3.661539,19.306883,1.055985
271,22.210511,0.034572,26.659292,0.071852,9118.108817,31.816153,1556.834302,0.048595,7.615658,0.027866,11956.492062,34.793422,7.939818,0.037909,4242.306405,20.123067,8.628534,0.051533,1245.842359,11.294850,9.269998,0.102239,312.093117,8.551138,10.035525,0.276792,139.963234,3.704595,18.080923,1.018988
272,23.843516,0.028043,29.035441,0.062167,15650.654511,36.848073,1566.448982,0.023323,7.562735,0.016292,9203.099494,30.910977,7.542651,0.032272,2497.556077,14.824716,8.538221,0.057696,683.003792,7.802657,8.719088,0.117036,172.672358,4.200142,9.760871,0.351227,75.871881,2.510204,20.000000,1.109668
273,23.153513,0.027163,28.094852,0.066035,16554.191093,38.485169,1622.481955,0.022400,7.302731,0.015614,9436.367245,31.799787,7.284662,0.031767,2432.558243,14.803672,8.305627,0.056849,671.641962,7.879391,8.534842,0.116681,170.056712,4.209903,9.647683,0.329452,65.571277,2.058551,20.000000,0.765288
274,23.454841,0.029426,28.853870,0.062296,15991.160398,37.639536,1587.699327,0.024396,7.485438,0.016550,8940.773906,30.182427,7.774559,0.035039,2445.767147,14.915276,8.276228,0.056087,665.651928,7.618789,8.703139,0.114796,180.316314,4.399826,8.904533,0.286293,70.950990,2.173284,20.000000,0.961391
275,22.903354,0.028933,27.647630,0.071157,17130.870141,38.690552,1597.034548,0.022881,7.519110,0.015818,8722.432540,31.036776,7.263021,0.034172,2282.325565,14.558453,8.042304,0.057606,605.067736,7.513955,8.652781,0.125340,152.368074,3.976252,9.899071,0.342588,58.455839,1.911613,20.000000,0.550633
276,22.757126,0.027616,28.119449,0.071092,17120.018715,39.029605,1617.190844,0.021935,7.375531,0.015284,9071.559557,31.851509,7.151252,0.032869,2258.479971,14.193821,8.304242,0.057800,605.600253,7.508150,8.669880,0.124630,162.592325,4.177290,9.590083,0.326580,69.394036,2.004585,20.000000,0.279334
277,22.938620,0.028919,27.959722,0.064142,16016.394186,37.446233,1553.534724,0.024771,7.589063,0.016769,9043.787112,31.288841,7.436526,0.034638,2469.184409,15.014024,8.240904,0.056614,684.954101,7.885764,8.538252,0.113578,183.270218,4.487456,8.929371,0.284879,72.933419,2.013072,20.000000,0.653432
278,23.386545,0.039406,27.010224,0.062691,7632.170076,27.432851,1575.461672,0.048784,7.890378,0.029258,11870.324056,34.439758,8.019157,0.036019,4810.023142,21.070677,8.698802,0.048286,1481.842869,12.405728,9.126847,0.091264,406.754357,11.416303,10.008032,0.248415,149.108273,4.175728,18.712320,1.521538
279,22.820162,0.040505,26.151932,0.072153,7859.656980,28.878455,1568.178491,0.054260,8.039651,0.031085,11908.598390,34.951996,7.981216,0.038969,4719.146774,21.530717,8.403979,0.048037,1449.388825,13.048138,9.001733,0.096970,380.337542,9.011980,10.733182,0.303368,142.491442,4.258230,18.789544,1.092267
280,23.700175,0.028852,29.236550,0.051635,17501.745251,39.228686,1523.066119,0.020468,7.400617,0.014546,8514.441819,29.797130,7.450797,0.031775,2089.157003,13.681574,8.488448,0.062659,589.795988,7.488593,7.903417,0.115334,187.991616,3.797184,10.784389,0.324383,84.846737,3.576572,6.365180,0.497763
281,23.228830,0.028312,29.046583,0.054211,16903.990096,39.023880,1568.413907,0.021459,7.268678,0.015009,9025.186811,30.575808,7.477611,0.031247,2349.629193,14.750872,8.298938,0.061594,661.880020,7.821040,8.143914,0.132050,209.749614,4.147580,9.523037,0.335027,91.253129,3.569877,8.266963,0.816714
282,23.675799,0.027136,28.892435,0.062085,15559.515214,36.762789,1557.511430,0.022979,7.538546,0.016164,9437.348016,31.738945,7.341342,0.031045,2583.852042,15.066565,8.536471,0.056005,726.353059,8.079248,8.592667,0.108165,186.689575,4.419489,9.637451,0.322203,78.446285,2.407208,20.000000,0.721562
283,23.722519,0.027493,28.516502,0.056284,15807.159057,37.649529,1591.711355,0.022709,7.313525,0.015809,9505.722245,31.209986,7.612708,0.031980,2572.024640,15.359586,8.118759,0.053887,708.940048,7.935689,8.647846,0.114123,199.267183,4.675601,8.766546,0.263776,84.754572,2.211816,20.000000,0.608123
284,23.765962,0.027606,28.679740,0.058901,13275.907712,34.398735,1576.483112,0.027474,7.519075,0.018425,10384.578865,32.473184,7.770140,0.032659,3058.486657,16.492566,8.487022,0.052532,872.246174,8.697848,9.025191,0.106681,249.908195,5.312111,9.009022,0.248748,113.559372,2.603824,20.000000,0.340556
285,22.823633,0.028784,28.000494,0.064945,15636.155803,37.518452,1485.378082,0.025913,7.471359,0.017201,9368.559059,31.427736,7.630725,0.035456,2539.016950,15.320518,8.156645,0.055158,692.734112,7.879757,8.668614,0.116936,193.971111,4.718116,8.884757,0.277368,89.033548,2.188257,20.000000,0.493075
286,23.810605,0.027698,28.551486,0.051905,12389.319896,33.511497,1588.465715,0.027960,7.403879,0.018808,10814.822311,32.980519,7.781730,0.031325,3517.359693,17.879771,8.257929,0.048972,975.115702,9.217014,9.002563,0.102780,280.739453,5.499812,9.162443,0.239674,118.552054,2.732498,20.000000,0.639107
287,22.586068,0.031615,28.284056,0.060898,17733.108294,39.850387,1548.937208,0.023104,7.413897,0.015598,8281.055757,29.825492,7.546569,0.036590,2094.173071,13.883115,8.139663,0.060541,596.446444,7.352029,8.437942,0.121204,175.555027,4.600989,7.939519,0.245199,86.181737,2.057842,20.000000,0.850633
288,24.109721,0.028162,29.076471,0.065160,15282.465950,36.333671,1521.083205,0.024081,7.619305,0.016656,9228.298916,30.829384,7.700433,0.033790,2565.237536,15.190700,8.269694,0.054072,703.341122,7.776953,8.929158,0.112769,186.508600,4.437558,9.400070,0.321099,71.770317,2.410295,20.000000,0.686583
289,22.708972,0.028142,28.554833,0.066687,16400.797692,38.376172,1561.382802,0.023460,7.426027,0.015988,9263.102486,31.744616,7.432687,0.033826,2363.443210,14.512157,8.331177,0.056620,645.943640,7.542297,8.837197,0.119294,166.387311,4.353073,8.772822,0.307577,65.758862,1.961322,20.000000,0.602823
290,23.544172,0.030048,28.936496,0.066780,17318.187679,38.742333,1553.333351,0.022251,7.539119,0.015483,8322.456839,29.615978,7.501212,0.034873,2108.050597,13.709199,8.407864,0.061005,585.091634,7.219695,8.559878,0.121980,150.303999,3.974195,9.335168,0.356523,61.599665,2.208981,20.000000,0.915781
291,23.955635,0.027791,28.813855,0.066011,15566.800245,36.639883,1548.682822,0.024163,7.615738,0.016670,9310.083162,31.115799,7.597962,0.033501,2496.413709,15.072724,8.115416,0.053875,664.799920,7.560322,9.132257,0.122381,172.718914,4.274200,9.469373,0.332748,64.522795,2.225649,20.000000,0.775639
292,24.008286,0.027811,29.216322,0.057918,16363.462793,38.583343,1594.806862,0.022039,7.168835,0.015337,9204.206047,30.332040,7.774135,0.033257,2559.260104,15.529958,7.840326,0.051254,661.016707,7.459156,8.888888,0.113801,186.171321,4.448578,8.951210,0.282358,70.415374,2.218966,20.000000,1.991740
293,23.451749,0.027148,29.173391,0.085213,15737.848696,38.008884,1521.402693,0.022504,7.124644,0.015674,9867.004485,32.072182,7.489395,0.031069,2576.400371,15.466864,8.714068,0.069993,747.095340,8.634397,8.306198,0.193216,216.174031,5.802183,10.432626,0.438689,77.405221,3.067695,10.974471,2.058155
294,24.768893,0.027351,29.938189,0.051079,13915.494169,34.436210,1596.784341,0.024611,7.688879,0.017218,9831.214840,31.251343,7.727641,0.030085,2769.069435,15.426338,8.769824,0.054915,780.551675,9.022410,8.291937,0.098094,232.398180,4.079630,13.025507,0.383292,72.688423,4.436935,4.196548,0.466410
295,24.215979,0.029138,29.591986,0.050088,16702.720018,38.401330,1556.080395,0.021200,7.387806,0.014980,8667.687248,29.311440,7.778151,0.032363,2291.374704,14.375063,8.411961,0.059599,641.542247,7.900781,7.798134,0.109308,182.887247,3.846488,11.461836,0.426242,64.857752,3.297921,5.694683,0.669744
296,23.617329,0.027110,28.767527,0.056160,14095.865397,34.978194,1559.513221,0.025840,7.622135,0.017698,10054.629013,32.523342,7.463700,0.031320,2927.795280,16.001811,8.595786,0.053595,828.467167,8.571612,8.694831,0.104331,249.807098,5.311525,8.754246,0.253991,104.893507,2.582760,20.000000,0.898400
297,23.571949,0.028194,28.339526,0.066493,16437.680678,38.339882,1533.591764,0.022627,7.326451,0.015667,9170.629705,30.980175,7.569497,0.034281,2416.651066,14.860018,8.177874,0.056093,652.690584,7.602072,8.875131,0.121099,183.928901,4.650302,9.043564,0.319637,88.126602,2.334683,20.000000,0.442501
298,22.478822,0.028356,26.583732,0.072435,12125.379425,33.159450,1544.128255,0.035074,7.828174,0.021971,11094.060831,34.994517,7.443540,0.035197,3473.004094,18.205150,8.059326,0.048983,970.640024,9.889337,8.832484,0.108606,241.284240,5.467172,10.005990,0.294263,114.690370,2.465223,20.000000,0.230925
299,23.513124,0.036745,26.992624,0.057325,7934.506657,27.561436,1590.673594,0.045441,7.846822,0.027733,12232.244696,35.141643,7.926899,0.033500,4794.841259,21.305336,8.266658,0.044541,1434.680951,11.707465,9.135177,0.090921,383.529664,6.746684,9.864996,0.231983,160.811188,3.026187,20.000000,0.318626
300,23.147706,0.025046,27.126189,0.088743,14944.561573,36.217835,1684.110987,0.023131,7.427680,0.016318,10879.666601,36.080059,6.727979,0.029774,2774.970230,15.713506,8.286673,0.053491,737.016289,9.732150,9.354601,0.157445,198.041119,4.795217,12.020131,0.362885,95.465794,2.589702,20.000000,0.079599
301,22.863533,0.028849,28.404252,0.057841,16068.721770,38.200275,1500.509114,0.024200,7.342227,0.016389,9256.702065,30.910930,7.659452,0.033398,2429.356744,14.860186,8.336725,0.058424,697.222752,7.829255,8.836864,0.116505,196.913623,4.947558,7.784537,0.232639,96.283893,2.184729,20.000000,1.114550
302,23.588886,0.028630,28.329844,0.060695,15618.858338,37.043070,1593.628227,0.024341,7.524154,0.016596,9206.082454,30.896320,7.652581,0.034484,2547.861942,15.278081,8.173420,0.055016,711.063932,7.880109,8.802301,0.114477,202.825524,4.938233,8.361757,0.262084,95.098589,2.286936,20.000000,0.643820
303,23.497302,0.027984,28.761415,0.060169,16525.582146,38.124179,1502.845353,0.021992,7.436875,0.015461,9012.066831,30.943568,7.397465,0.032210,2404.015654,14.601295,8.423373,0.057499,667.659244,7.685983,8.665440,0.115752,191.417796,4.708367,8.698776,0.276752,94.312643,2.395391,20.000000,0.562113
304,23.358229,0.031521,29.703416,0.056347,17718.594468,40.046031,1507.927576,0.021548,7.275493,0.014874,8214.411806,28.666675,7.877084,0.035658,2068.775697,13.577486,8.564657,0.065210,567.118008,7.287397,8.034682,0.129679,166.699235,3.768797,10.817816,0.498888,64.352168,2.970666,6.960032,0.874342
305,23.062898,0.029018,27.272588,0.083802,18588.859294,40.266735,1546.626395,0.021144,7.438124,0.014893,8289.770847,30.780430,7.019990,0.035374,1990.200664,13.693340,7.808585,0.057569,507.960988,6.997084,8.821685,0.141265,123.088129,3.720899,9.862940,0.381936,52.300365,1.696340,20.000000,0.247947
306,23.190897,0.029847,28.326981,0.078127,17506.279705,38.924028,1550.432475,0.022372,7.569516,0.015532,8343.951030,30.308607,7.322599,0.035743,2069.766919,13.547677,8.406564,0.061588,552.762308,7.071862,8.915686,0.134124,138.627727,3.894139,9.550082,0.386487,56.673237,2.000838,20.000000,0.796885
307,22.969204,0.031140,28.075357,0.080576,19945.459771,42.247467,1618.895755,0.018954,7.243494,0.013547,7581.117187,29.055763,7.144049,0.035732,1751.408763,12.604697,8.130334,0.063869,432.043693,6.268364,8.730436,0.146689,112.461825,3.548966,9.317843,0.416113,47.106759,1.712438,20.000000,1.255116
308,22.946982,0.028039,27.746616,0.067353,15438.717183,37.054070,1588.196058,0.025251,7.493099,0.017049,9555.936567,31.999544,7.474741,0.034037,2623.326860,15.535852,8.169083,0.055077,699.805486,7.975202,8.839051,0.118413,178.206779,4.394126,9.437515,0.304674,68.073619,1.982880,20.000000,0.438790
309,22.878834,0.030121,28.257034,0.064252,16225.296908,38.534636,1572.240813,0.024831,7.345414,0.016499,9026.971130,30.499810,7.774254,0.036748,2436.989058,14.957916,8.264142,0.057643,668.357412,7.695998,8.762337,0.117515,181.305686,4.485747,8.649823,0.271491,71.591494,1.981250,20.000000,0.849346
310,23.189828,0.029331,27.225828,0.076474,12423.287410,33.354619,1563.408027,0.032260,7.760636,0.020754,10431.153018,33.151288,7.736178,0.036364,3271.816000,17.334437,8.455224,0.053360,926.045773,9.788801,9.185686,0.119282,240.963839,5.153780,10.877469,0.325619,94.936259,2.623876,20.000000,0.277912
311,24.241590,0.028076,28.538207,0.059299,13341.707159,34.085604,1567.626686,0.027204,7.640312,0.018365,10199.896258,32.067044,7.815466,0.033087,2957.456736,16.242988,8.480882,0.053674,859.525814,8.751295,8.808580,0.105418,231.142899,4.890603,9.373906,0.274721,83.640112,2.383662,20.000000,0.704141
312,23.908614,0.027443,29.035149,0.060166,15139.035506,36.319035,1471.953033,0.023940,7.541794,0.016606,9564.921204,31.412955,7.589529,0.031956,2615.642552,15.229446,8.425942,0.055102,738.925957,8.089426,8.716397,0.112058,212.738374,4.763852,9.422665,0.294447,91.785424,2.573881,20.000000,0.626455
313,22.841496,0.027356,27.846381,0.065527,17210.714876,39.176738,1566.461248,0.021583,7.324793,0.015106,9169.877565,32.015285,7.102138,0.032325,2312.918273,14.408238,8.278524,0.057658,655.044735,7.790973,8.519582,0.118522,175.421022,4.510895,8.918850,0.298606,84.049766,2.097390,20.000000,0.277266
314,23.562745,0.028345,28.446406,0.062533,15007.838021,35.382170,1435.501198,0.026037,7.932548,0.017773,9190.769492,31.507640,7.418976,0.033094,2578.819151,15.208586,8.391438,0.056762,749.818392,8.189977,8.737083,0.113535,196.073751,4.745802,9.222540,0.311669,103.188963,2.644670,20.000000,0.416689
315,22.576676,0.029234,28.047727,0.067276,18709.802678,41.959717,1560.303520,0.019876,6.935413,0.013915,8679.178257,30.448344,7.357067,0.033654,2181.573947,14.214052,8.154472,0.060347,592.944144,7.490978,8.200702,0.136013,197.616344,7.442517,8.496731,0.259685,83.346588,2.862169,14.335861,1.647620
316,22.637526,0.026715,26.536816,0.074241,13823.971484,34.928715,1600.448469,0.029329,7.606542,0.019298,10671.125674,34.432924,7.217646,0.033225,3073.209199,17.066722,8.047762,0.051569,838.415275,9.029773,8.974366,0.116683,227.378845,5.426743,9.569910,0.285536,109.629024,2.346671,20.000000,0.224943
317,22.560817,0.029129,26.774123,0.072219,11778.440962,32.553133,1484.997959,0.034917,7.835164,0.022111,11096.799333,34.757922,7.459194,0.034052,3515.696539,17.993495,8.429603,0.052367,984.961369,9.960570,9.278021,0.117703,249.382001,5.608826,10.374220,0.293381,120.544237,2.667167,20.000000,0.227054
318,23.309071,0.038365,27.951913,0.058727,7538.157663,27.678825,1516.234644,0.048061,7.864724,0.028729,11819.709093,34.178173,8.172073,0.034480,4560.860433,20.031498,9.310678,0.053206,1495.902345,12.051513,8.877218,0.098773,488.200536,8.776928,9.229723,0.171417,185.614258,4.183391,12.660036,0.700912
319,23.088546,0.036004,26.928149,0.062142,8484.768904,29.369538,1525.439561,0.046181,7.776560,0.027480,11792.039116,34.360108,8.062598,0.036570,4556.157982,20.851932,8.441430,0.047541,1387.212980,11.613876,8.932608,0.090069,414.477005,9.299072,9.718356,0.217778,155.316488,3.879807,15.963702,0.847974
320,23.169565,0.030681,27.208063,0.070473,10835.018952,31.695378,1437.187429,0.040248,8.049017,0.024476,11501.001692,34.402828,7.924702,0.036094,3743.163510,18.803146,8.262818,0.048598,1020.114948,10.063330,9.242411,0.111428,242.773794,5.117730,10.805131,0.317888,82.003927,2.472424,20.000000,0.986186
321,22.051806,0.039827,24.341099,0.074587,9161.653449,29.206905,1479.148174,0.050236,8.275058,0.029721,12359.229296,37.261052,7.280453,0.036061,4118.820513,22.845975,8.180304,0.060262,1199.058959,9.998313,17.081315,0.137548,10.000000,0.452024,2.000000,0.110298,163.507832,3.878705,17.870181,0.409263
322,22.581767,0.038159,24.125739,0.067899,9004.361093,28.072186,1496.438878,0.046280,8.159758,0.028495,12920.397342,37.649709,7.135524,0.032520,4225.893456,23.257671,7.997630,0.056688,1198.352203,10.022734,16.988966,0.139384,10.000000,0.474843,2.000000,0.113212,163.440397,3.889729,18.263973,0.413387
323,22.546175,0.043827,24.828974,0.064654,7832.167333,26.484029,1515.174495,0.055260,8.490832,0.032791,12752.225183,37.398482,7.252851,0.033299,4601.114384,24.157358,8.117580,0.054034,1367.448578,10.454345,17.065146,0.127159,10.000000,0.469666,2.000000,0.113469,187.011456,4.042715,17.220753,0.363815
324,23.864119,0.043284,27.403289,0.058003,6705.504582,25.289956,1503.904676,0.053729,8.205463,0.032154,12285.271511,34.798162,8.077434,0.033547,5108.741037,21.549278,8.736079,0.046118,1626.569028,12.490612,9.333000,0.087869,433.283867,6.914028,10.232437,0.222530,148.494553,3.150265,20.000000,0.384406
325,22.265742,0.052642,24.132473,0.068292,6770.460829,25.033572,1515.381421,0.062341,8.590582,0.036246,12700.940647,37.750868,7.135706,0.035382,4922.408172,25.129829,8.489886,0.058915,1567.847889,11.940407,17.231185,0.127778,10.000000,0.446168,2.000000,0.107124,240.081908,4.809384,17.915980,0.332485
326,23.425763,0.038432,27.227827,0.060631,7622.819208,26.591341,1518.371845,0.046775,8.072096,0.028639,12642.253606,36.166906,7.722957,0.032134,4816.170934,20.760386,8.703921,0.046355,1497.660411,12.203307,9.232730,0.092083,395.087133,6.597500,10.285117,0.232818,132.510674,2.862657,20.000000,0.272753
327,22.903520,0.040640,24.611021,0.068358,8476.298764,27.132243,1466.257170,0.048939,8.329301,0.029835,12705.935657,37.156907,7.210827,0.034137,4307.514062,23.337839,8.073526,0.055864,1242.407501,9.861701,17.613654,0.139586,10.000000,0.426146,2.000000,0.108186,170.671590,4.032287,18.613265,0.492824
328,24.076431,0.025653,28.665399,0.066119,15122.162854,36.234256,1409.244936,0.022668,7.494333,0.016126,10269.116741,33.295284,7.188605,0.028941,2726.512998,15.451734,8.435132,0.053334,736.216421,8.468743,8.904590,0.119548,181.963072,4.156896,10.991003,0.379159,67.367111,2.540625,20.000000,0.441909
329,23.276735,0.026435,27.729378,0.059203,15006.959327,37.421345,1596.824145,0.024037,7.083794,0.016442,10434.087634,32.702305,7.615396,0.031462,3137.093836,17.484707,7.671278,0.048568,805.051269,8.411786,9.049750,0.115689,219.979876,9.172540,9.351170,0.251690,77.315303,2.714170,16.439374,2.210271
330,23.300677,0.028525,28.276915,0.067009,17678.288640,39.634328,1389.151827,0.020880,7.349940,0.014756,8729.317763,30.706917,7.356176,0.033265,2226.281362,14.101114,8.295707,0.057547,578.779508,7.186964,8.703002,0.124878,154.422372,4.143551,8.748187,0.308104,58.023394,1.851961,20.000000,0.557747
331,23.230847,0.025375,28.649449,0.055747,13553.527935,35.424915,1614.243669,0.023514,7.125811,0.016494,11646.979433,35.341329,7.198053,0.026700,3202.435666,16.551441,8.852129,0.054416,905.168680,9.305949,8.630690,0.104000,220.586911,4.527994,10.707451,0.326639,79.450543,2.591430,20.000000,0.892010
332,23.988175,0.026691,28.329023,0.070976,18003.924321,39.632252,1563.414605,0.019759,7.412945,0.014368,8735.748161,31.089786,7.018778,0.030771,2100.459190,13.902570,7.891189,0.054391,546.149347,7.031880,8.998146,0.133911,143.988806,3.976388,9.486878,0.377640,57.034845,2.019135,20.000000,0.541384
333,23.512629,0.027656,27.843851,0.060882,15155.490868,36.873941,1408.860407,0.024645,7.418824,0.016741,9822.366642,31.805162,7.720411,0.033434,2733.622933,16.157676,7.791557,0.051055,734.808881,8.029420,8.946734,0.116701,191.452109,4.642253,8.829940,0.278011,70.327007,1.967352,20.000000,0.657748
334,23.627531,0.026885,29.355244,0.051238,16704.713611,38.672570,1512.316161,0.020621,7.277064,0.014708,9361.518423,31.284365,7.363569,0.029408,2394.438044,14.591145,8.511318,0.058021,642.071738,7.729203,8.042512,0.110468,199.716915,3.902742,10.595298,0.292758,76.651231,3.513507,6.344183,0.553823
335,24.256010,0.026370,29.215050,0.054070,14610.148263,36.138280,1473.264745,0.023062,7.330792,0.016180,10207.071102,32.206566,7.652732,0.030002,2909.303069,16.221399,8.155364,0.049919,792.072743,8.314292,8.745870,0.106678,205.774995,4.504637,9.541355,0.304009,70.049830,2.387021,20.000000,1.083003
336,23.455177,0.036421,26.038736,0.074228,9269.013557,29.008689,1460.418561,0.041423,7.765322,0.025973,12381.252346,35.508526,7.599486,0.035053,4028.247362,22.176421,8.551528,0.060630,1094.580522,9.213380,18.140364,0.153645,10.000000,0.514862,2.000000,0.125794,142.605044,3.629030,17.726298,0.537601
337,21.762222,0.034400,24.189748,0.074576,10594.262703,30.846937,1509.768543,0.042414,8.056599,0.025911,12429.711868,38.008843,6.938231,0.034529,3843.042897,22.028733,8.111484,0.059708,1066.132435,9.383637,16.513960,0.143905,10.000000,0.429622,2.000000,0.110665,145.799390,3.510436,18.262263,0.430769
338,22.972010,0.034377,25.497667,0.075736,10303.722752,30.526964,1460.250088,0.040547,7.955863,0.025085,12178.736108,35.899567,7.496224,0.036335,3693.758959,21.222547,8.156585,0.059133,979.527426,8.348496,17.668063,0.153179,10.000000,0.441514,2.000000,0.109211,122.832360,3.220484,18.474727,0.624189
339,23.405338,3.941473,27.073117,4.535161,9662.262616,1550.580768,1533.991976,2.929160,7.585285,2.737217,12307.221518,2137.712820,7.900417,2.356873,4439.240925,1414.952081,8.034884,3.058449,1204.418494,676.351477,9.816211,5.787640,311.290663,173.361226,9.984555,5.812635,115.565390,287.657664,13.872289,5.541564
340,23.795489,0.047831,26.926566,0.066635,5958.702621,24.147946,1592.692643,0.055526,8.008031,0.033323,12223.853122,35.137646,7.973001,0.035282,5694.063318,22.702923,8.897040,0.046067,1843.432804,13.607046,9.721604,0.092361,505.137486,10.653992,9.839485,0.220426,172.447222,4.359645,15.397070,0.778240
341,22.185334,0.044277,24.048492,0.068422,7830.644761,27.156345,1510.479283,0.053965,8.159147,0.031993,12945.590759,37.594690,7.251610,0.034250,4607.129654,24.315703,8.115615,0.057096,1370.097034,10.839657,17.245055,0.130954,10.000000,0.440851,2.000000,0.122901,188.535909,4.248635,17.821338,0.361195
342,23.450969,0.050196,26.250249,0.070625,6148.794049,25.189512,1524.017222,0.061347,8.234701,0.035308,12295.553593,35.192857,8.014036,0.037265,5452.465241,22.738826,8.744737,0.047020,1679.136232,14.137650,9.648112,0.105163,457.714818,7.442127,11.799085,0.254784,154.730733,3.544997,20.000000,0.767577
343,22.716173,0.029068,26.637211,0.061774,11492.366288,33.083877,1423.194229,0.035597,7.603318,0.022176,11633.167376,34.781086,7.760818,0.034559,3910.657142,19.560498,7.949001,0.046566,1074.400276,10.300988,8.577144,0.096155,280.004323,7.401506,9.908312,0.267451,92.812715,3.029860,17.544090,1.245515
344,23.838162,0.024982,28.586270,0.058637,15507.358126,37.136448,1536.685442,0.021950,7.306547,0.015651,10370.170465,33.465823,7.152711,0.028202,2816.528756,15.983004,8.087376,0.049074,749.763066,8.334045,8.676972,0.108859,199.140675,4.391416,10.067009,0.315890,66.302491,2.222224,20.000000,0.429397
345,24.299379,0.026739,27.547068,0.062009,18399.558513,40.936176,1569.521213,0.018605,7.076223,0.013566,8977.299340,30.917197,7.272626,0.030905,2370.368210,15.288285,7.445877,0.050863,601.312299,7.364095,8.595464,0.118390,146.791353,4.029611,9.117527,0.335171,55.293627,1.798719,20.000000,0.678404
